fid,new.fid,month,year,site,water,new.water,mass,turb,vvha,pilf,tlh,tdh,trh,path,temp,sal,stan.temp,old.water.id,new.water.id,water.vvha,water.plif,log.vvha,log.pilf,stan.vvha,stan.pilf,,,,,,,
72,24,9,2012,3,18,6,1.0E-01,3,3,1,3,0,0,0,24,20,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
72,24,9,2012,3,18,6,1.0E-02,3,2,0,3,0,0,0,24,20,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
72,24,9,2012,3,18,6,1.0E-03,3,1,0,1,0,0,0,24,20,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
72,24,9,2012,3,18,6,1.0E-04,3,0,0,0,0,0,0,24,20,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
72,24,9,2012,3,18,6,1.0E-05,0,0,0,0,0,0,0,24,20,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
72,24,9,2012,3,18,6,1.0E-06,0,0,0,0,0,0,0,24,20,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
72,24,9,2012,3,18,6,1.0E-07,0,0,0,0,0,0,0,24,20,0.405959114,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
73,25,10,2012,1,19,7,1.0E-01,3,3,3,3,1,1,1,18,15,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
73,25,10,2012,1,19,7,1.0E-02,3,3,3,3,0,0,0,18,15,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
73,25,10,2012,1,19,7,1.0E-03,3,3,3,3,0,0,0,18,15,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
73,25,10,2012,1,19,7,1.0E-04,3,3,1,2,0,0,0,18,15,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
73,25,10,2012,1,19,7,1.0E-05,1,0,0,1,0,0,0,18,15,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
73,25,10,2012,1,19,7,1.0E-06,0,0,0,0,0,0,0,18,15,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
73,25,10,2012,1,19,7,1.0E-07,0,0,0,0,0,0,0,18,15,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
74,26,10,2012,1,19,7,1.0E-01,3,3,3,3,0,1,1,18,15,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
74,26,10,2012,1,19,7,1.0E-02,3,3,3,3,0,0,0,18,15,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
74,26,10,2012,1,19,7,1.0E-03,3,3,2,2,0,0,0,18,15,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
74,26,10,2012,1,19,7,1.0E-04,3,1,0,0,0,0,0,18,15,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
74,26,10,2012,1,19,7,1.0E-05,2,0,0,0,0,0,0,18,15,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
74,26,10,2012,1,19,7,1.0E-06,0,0,0,0,0,0,0,18,15,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
74,26,10,2012,1,19,7,1.0E-07,0,0,0,0,0,0,0,18,15,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
81,27,10,2012,3,21,8,1.0E-01,3,3,1,3,0,1,1,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
81,27,10,2012,3,21,8,1.0E-02,3,3,1,2,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
81,27,10,2012,3,21,8,1.0E-03,3,1,0,0,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
81,27,10,2012,3,21,8,1.0E-04,1,0,0,1,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
81,27,10,2012,3,21,8,1.0E-05,0,0,0,0,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
81,27,10,2012,3,21,8,1.0E-06,0,0,0,0,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
81,27,10,2012,3,21,8,1.0E-07,0,0,0,0,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
82,28,10,2012,3,21,8,1.0E-01,3,3,2,3,1,1,1,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
82,28,10,2012,3,21,8,1.0E-02,3,1,0,3,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
82,28,10,2012,3,21,8,1.0E-03,3,0,0,1,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
82,28,10,2012,3,21,8,1.0E-04,3,0,0,2,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
82,28,10,2012,3,21,8,1.0E-05,3,1,0,0,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
82,28,10,2012,3,21,8,1.0E-06,2,0,0,0,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
82,28,10,2012,3,21,8,1.0E-07,3,0,0,0,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
83,29,10,2012,3,21,8,1.0E-01,3,3,1,3,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
83,29,10,2012,3,21,8,1.0E-02,3,3,0,3,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
83,29,10,2012,3,21,8,1.0E-03,3,1,1,2,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
83,29,10,2012,3,21,8,1.0E-04,3,1,0,1,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
83,29,10,2012,3,21,8,1.0E-05,1,0,0,0,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
83,29,10,2012,3,21,8,1.0E-06,0,0,0,0,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
83,29,10,2012,3,21,8,1.0E-07,0,0,0,0,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
84,30,10,2012,3,21,8,1.0E-01,3,3,2,3,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
84,30,10,2012,3,21,8,1.0E-02,3,1,0,2,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
84,30,10,2012,3,21,8,1.0E-03,3,0,0,0,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
84,30,10,2012,3,21,8,1.0E-04,1,1,1,1,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
84,30,10,2012,3,21,8,1.0E-05,1,0,0,0,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
84,30,10,2012,3,21,8,1.0E-06,2,0,0,0,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
84,30,10,2012,3,21,8,1.0E-07,1,1,1,0,0,0,0,22,21,0.043153134,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
93,31,4,2014,1,24,9,1.0E-01,3,1,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
93,31,4,2014,1,24,9,1.0E-02,3,2,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
93,31,4,2014,1,24,9,1.0E-03,1,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
93,31,4,2014,1,24,9,1.0E-04,0,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
93,31,4,2014,1,24,9,1.0E-05,0,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
93,31,4,2014,1,24,9,1.0E-06,0,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
94,32,4,2014,1,24,9,1.0E-01,3,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
94,32,4,2014,1,24,9,1.0E-02,3,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
94,32,4,2014,1,24,9,1.0E-03,0,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
94,32,4,2014,1,24,9,1.0E-04,0,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
94,32,4,2014,1,24,9,1.0E-05,0,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
94,32,4,2014,1,24,9,1.0E-06,0,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
95,33,4,2014,1,24,9,1.0E-01,3,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
95,33,4,2014,1,24,9,1.0E-02,3,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
95,33,4,2014,1,24,9,1.0E-03,1,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
95,33,4,2014,1,24,9,1.0E-04,0,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
95,33,4,2014,1,24,9,1.0E-05,0,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
95,33,4,2014,1,24,9,1.0E-06,0,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
96,34,4,2014,1,24,9,1.0E-01,3,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
96,34,4,2014,1,24,9,1.0E-02,3,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
96,34,4,2014,1,24,9,1.0E-03,0,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
96,34,4,2014,1,24,9,1.0E-04,0,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
96,34,4,2014,1,24,9,1.0E-05,0,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
96,34,4,2014,1,24,9,1.0E-06,0,0,0,0,0,0,0,14,11,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
97,35,4,2014,2,25,10,1.0E-01,3,0,0,1,1,0,1,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
97,35,4,2014,2,25,10,1.0E-02,3,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
97,35,4,2014,2,25,10,1.0E-03,0,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
97,35,4,2014,2,25,10,1.0E-04,0,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
97,35,4,2014,2,25,10,1.0E-05,0,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
97,35,4,2014,2,25,10,1.0E-06,0,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
98,36,4,2014,2,25,10,1.0E-01,3,0,0,2,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
98,36,4,2014,2,25,10,1.0E-02,3,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
98,36,4,2014,2,25,10,1.0E-03,1,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
98,36,4,2014,2,25,10,1.0E-04,0,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
98,36,4,2014,2,25,10,1.0E-05,0,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
98,36,4,2014,2,25,10,1.0E-06,0,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
99,37,4,2014,2,25,10,1.0E-01,3,0,0,2,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
99,37,4,2014,2,25,10,1.0E-02,3,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
99,37,4,2014,2,25,10,1.0E-03,3,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
99,37,4,2014,2,25,10,1.0E-04,0,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
99,37,4,2014,2,25,10,1.0E-05,0,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
99,37,4,2014,2,25,10,1.0E-06,0,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
100,38,4,2014,2,25,10,1.0E-01,3,0,0,3,2,0,2,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
100,38,4,2014,2,25,10,1.0E-02,3,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
100,38,4,2014,2,25,10,1.0E-03,2,1,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
100,38,4,2014,2,25,10,1.0E-04,0,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
100,38,4,2014,2,25,10,1.0E-05,0,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
100,38,4,2014,2,25,10,1.0E-06,0,0,0,0,0,0,0,15,19,-1.226667796,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
101,39,4,2014,4,26,11,1.0E-01,3,0,0,1,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
101,39,4,2014,4,26,11,1.0E-02,2,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
101,39,4,2014,4,26,11,1.0E-03,0,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
101,39,4,2014,4,26,11,1.0E-04,0,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
101,39,4,2014,4,26,11,1.0E-05,0,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
101,39,4,2014,4,26,11,1.0E-06,0,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
102,40,4,2014,4,26,11,1.0E-01,3,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
102,40,4,2014,4,26,11,1.0E-02,1,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
102,40,4,2014,4,26,11,1.0E-03,0,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
102,40,4,2014,4,26,11,1.0E-04,0,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
102,40,4,2014,4,26,11,1.0E-05,0,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
102,40,4,2014,4,26,11,1.0E-06,0,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
103,41,4,2014,4,26,11,1.0E-01,3,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
103,41,4,2014,4,26,11,1.0E-02,1,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
103,41,4,2014,4,26,11,1.0E-03,0,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
103,41,4,2014,4,26,11,1.0E-04,0,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
103,41,4,2014,4,26,11,1.0E-05,0,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
103,41,4,2014,4,26,11,1.0E-06,0,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
104,42,4,2014,4,26,11,1.0E-01,3,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
104,42,4,2014,4,26,11,1.0E-02,2,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
104,42,4,2014,4,26,11,1.0E-03,0,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
104,42,4,2014,4,26,11,1.0E-04,0,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
104,42,4,2014,4,26,11,1.0E-05,0,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
104,42,4,2014,4,26,11,1.0E-06,0,0,0,0,0,0,0,14,34,-1.408070785,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
105,43,5,2014,1,27,12,1.0E-01,3,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
105,43,5,2014,1,27,12,1.0E-02,3,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
105,43,5,2014,1,27,12,1.0E-03,3,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
105,43,5,2014,1,27,12,1.0E-04,2,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
105,43,5,2014,1,27,12,1.0E-05,0,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
105,43,5,2014,1,27,12,1.0E-06,0,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
106,44,5,2014,1,27,12,1.0E-01,3,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
106,44,5,2014,1,27,12,1.0E-02,3,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
106,44,5,2014,1,27,12,1.0E-03,3,1,0,1,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
106,44,5,2014,1,27,12,1.0E-04,1,0,0,1,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
106,44,5,2014,1,27,12,1.0E-05,0,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
106,44,5,2014,1,27,12,1.0E-06,0,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
107,45,5,2014,1,27,12,1.0E-01,3,2,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
107,45,5,2014,1,27,12,1.0E-02,3,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
107,45,5,2014,1,27,12,1.0E-03,3,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
107,45,5,2014,1,27,12,1.0E-04,3,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
107,45,5,2014,1,27,12,1.0E-05,0,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
107,45,5,2014,1,27,12,1.0E-06,0,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
108,46,5,2014,1,27,12,1.0E-01,3,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
108,46,5,2014,1,27,12,1.0E-02,3,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
108,46,5,2014,1,27,12,1.0E-03,3,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
108,46,5,2014,1,27,12,1.0E-04,0,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
108,46,5,2014,1,27,12,1.0E-05,0,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
108,46,5,2014,1,27,12,1.0E-06,0,0,0,0,0,0,0,18,8,-0.682458826,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
109,47,5,2014,2,28,13,1.0E-01,3,0,0,1,1,0,1,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
109,47,5,2014,2,28,13,1.0E-02,3,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
109,47,5,2014,2,28,13,1.0E-03,3,0,0,1,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
109,47,5,2014,2,28,13,1.0E-04,1,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
109,47,5,2014,2,28,13,1.0E-05,0,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
109,47,5,2014,2,28,13,1.0E-06,0,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
110,48,5,2014,2,28,13,1.0E-01,3,0,0,1,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
110,48,5,2014,2,28,13,1.0E-02,3,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
110,48,5,2014,2,28,13,1.0E-03,2,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
110,48,5,2014,2,28,13,1.0E-04,1,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
110,48,5,2014,2,28,13,1.0E-05,0,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
110,48,5,2014,2,28,13,1.0E-06,0,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
111,49,5,2014,2,28,13,1.0E-01,3,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
111,49,5,2014,2,28,13,1.0E-02,3,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
111,49,5,2014,2,28,13,1.0E-03,3,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
111,49,5,2014,2,28,13,1.0E-04,0,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
111,49,5,2014,2,28,13,1.0E-05,0,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
111,49,5,2014,2,28,13,1.0E-06,0,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
112,50,5,2014,2,28,13,1.0E-01,3,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
112,50,5,2014,2,28,13,1.0E-02,3,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
112,50,5,2014,2,28,13,1.0E-03,3,0,0,1,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
112,50,5,2014,2,28,13,1.0E-04,0,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
112,50,5,2014,2,28,13,1.0E-05,0,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
112,50,5,2014,2,28,13,1.0E-06,0,0,0,0,0,0,0,16,13,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
113,51,5,2014,4,29,14,1.0E-01,3,0,0,1,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
113,51,5,2014,4,29,14,1.0E-02,3,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
113,51,5,2014,4,29,14,1.0E-03,0,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
113,51,5,2014,4,29,14,1.0E-04,0,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
113,51,5,2014,4,29,14,1.0E-05,0,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
113,51,5,2014,4,29,14,1.0E-06,0,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
114,52,5,2014,4,29,14,1.0E-01,3,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
114,52,5,2014,4,29,14,1.0E-02,1,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
114,52,5,2014,4,29,14,1.0E-03,0,0,0,0,0,0,0,16,34,-1.045264806,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
